,Age,Income,Outage_sec_perweek,Contacts,Bandwidth_GB_Year
8005,21,63870.16,12.94624,2,6383.577895
8006,41,67694.49,7.746416,0,5367.181608
8007,84,64140.04,13.64852,1,5842.892958
8008,72,65966.95,10.11368,0,3992.381842
8009,76,9880.38,11.38673,2,5863.301733
8010,25,37513.71,8.746045,1,6353.540649
8011,80,44608.56,17.03441,1,5897.274439
8012,65,61583.24,11.62325,1,6285.801266
8013,23,66612.08,6.216534,2,4278.637138
8014,19,11609.18,14.22906,1,4397.21741
8015,42,37588.44,7.809647,1,5301.26466
8016,74,72753.32,6.436341,0,5913.740403
8017,25,150264.3,14.91826,3,4339.192341
8018,32,12226.89,10.47687,0,3798.942746
8019,48,83831.61,6.082661,2,5172.422992
8020,73,49768.03,16.93215,0,5168.330032
8021,24,56969.75,7.382948,2,4820.053166
8022,78,49914.94,6.40204,1,4648.186854
8023,33,35214.65,9.584041,3,6587.881944
8024,55,70752.94,7.915988,2,5736.061108
8025,51,33733.53,11.90247,0,5922.812261
8026,82,28028.85,6.593316,0,4887.271461
8027,76,83600.69,13.19842,0,5034.929065
8028,20,19345.8,8.549581,4,6196.873658
8029,40,54364.66,6.134364,0,5627.198878
8030,30,8930.13,12.89589,0,6818.04834
8031,69,83444.23,9.495849,4,4889.562199
8032,75,29611.97,12.17266,0,5849.55113
8033,29,41443.63,7.805258,0,5249.77275
8034,43,59563.85,8.739705,0,5724.812194
8035,84,33883.79,11.80989,1,6277.155334
8036,54,60703.43,10.7128,1,5072.473187
8037,82,43826.83,6.627375,1,6746.802832
8038,49,10937.24,14.00904,5,5368.229398
8039,38,11991.16,16.12716,0,5559.5235
8040,66,101307.0,11.15453,1,6364.89034
8041,26,14808.26,6.249562,1,5254.650966
8042,40,44406.69,5.227959,1,5665.272905
8043,20,36004.39,3.644552,1,5871.273948
8044,20,6733.76,11.86573,2,5604.566058
8045,39,11391.52,8.7275,1,6253.824131
8046,59,126572.7,8.921223,0,6369.806909
8047,47,16834.95,7.739197,2,5910.417848
8048,42,33146.51,8.646262,0,4814.158709
8049,37,32947.81,9.467795,0,4267.319291
8050,74,18809.09,5.659416,1,6555.502175
8051,89,46337.92,8.97713,1,6192.473684
8052,50,66604.21,13.27635,0,6232.28589
8053,42,15872.42,9.143699,2,6023.253234
8054,35,65755.81,6.124127,0,6024.452028
8055,55,50217.94,10.5792,1,5730.433744
8056,25,15611.4,8.117138,2,5409.545415
8057,75,75249.62,12.65954,2,4157.920412
8058,80,20901.9,5.189933,0,5613.310447
8059,79,24023.55,8.588839,2,5863.981501
8060,46,19367.71,6.949099,0,5479.424336
8061,36,59084.69,8.635838,0,5097.174241
8062,25,47909.98,16.92155,0,5562.842119
8063,61,41983.7,10.085,1,6016.058199
8064,26,22514.47,8.590631,2,4017.55183
8065,63,20189.82,8.383716,1,4899.562179
8066,39,94246.4,14.46154,2,5934.168034
8067,22,16648.35,11.51699,1,6234.573082
8068,60,24024.91,11.84544,0,4839.528738
8069,40,23375.97,12.34344,1,6545.083981
8070,78,16647.06,16.01387,0,5469.880413
8071,76,42411.01,7.06386,1,5165.041808
8072,58,15635.34,14.6305,2,6078.982231
8073,42,105745.6,10.44765,0,4235.297978
8074,40,8434.43,10.36513,3,5883.186087
8075,52,13933.32,10.77203,2,5228.606985
8076,23,26214.55,11.16447,1,5093.145531
8077,57,48074.79,7.521116,0,6024.728963
8078,51,13269.12,13.57171,1,5625.88893
8079,38,42215.28,5.148274,1,6667.408481
8080,75,41305.22,11.06785,2,4420.056022
8081,46,22585.74,10.7048,2,6356.677859
8082,73,36841.04,12.74847,3,5676.244141
8083,26,20522.76,8.185725,0,6205.739711
8084,69,28900.26,10.17943,1,5163.620396
8085,51,30820.29,18.19674,1,3976.166899
8086,75,35671.63,10.93051,2,5629.354953
8087,50,45042.86,10.6054,0,5526.132591
8088,81,24225.45,10.87091,0,4073.89846
8089,20,11079.6,10.24287,2,6097.873428
8090,37,66230.63,7.477674,0,3710.175331
8091,19,15231.39,12.29465,3,5989.298293
8092,50,22476.44,15.34081,2,4580.300146
8093,21,25888.53,5.448102,1,5739.842827
8094,76,41753.09,7.838764,2,6255.953775
8095,54,18124.5,8.946399,0,4648.662738
8096,62,43293.26,11.51007,1,5998.410517
8097,22,8214.65,8.549542,3,4464.887759
8098,83,28019.03,8.312154,1,5998.804194
8099,51,34919.71,12.52796,0,4290.116592
8100,72,19056.07,8.898543,0,5883.826226
8101,84,16602.2,11.43794,1,5856.498648
8102,44,22549.82,10.97136,1,6308.988621
8103,40,17078.58,8.935074,1,5826.881326
8104,68,59261.2,9.279998,1,5572.923222
8105,35,3938.24,1.896422,1,4818.30969
8106,71,13824.18,9.169502,1,5947.501922
8107,48,46769.27,16.42412,2,5081.322485
8108,89,34534.92,8.571698,1,5390.61261
8109,24,19228.8,14.40307,0,6286.518729
8110,61,37028.57,11.84676,1,6014.752174
8111,75,4522.89,7.256689,1,6108.111467
8112,84,7878.24,12.02012,0,4729.092575
8113,64,83910.59,11.16856,1,4882.901543
8114,46,20327.16,11.27511,3,4529.292662
8115,73,14181.4,9.847624,2,5333.247037
8116,69,84009.73,8.520277,0,5788.852546
8117,61,68395.96,13.88653,1,6172.259045
8118,38,33780.14,9.622541,0,4693.998061
8119,22,16804.27,8.484101,2,5073.712257
8120,85,66183.72,9.302148,1,6553.877499
8121,86,7564.31,9.193075,1,5865.479279
8122,87,27615.28,12.15309,2,5936.910583
8123,26,50930.19,6.947436,0,5998.967483
8124,32,42635.51,7.974716,0,4463.792034
8125,31,12734.05,7.048181,1,6257.08697
8126,41,58162.66,14.78396,1,5596.424346
8127,52,28613.3,11.51231,1,5114.637099
8128,65,42953.62,15.44335,3,6434.683847
8129,24,85647.87,10.33234,0,6282.728539
8130,52,58120.56,10.53777,1,6203.067904
8131,81,24835.35,8.191163,0,6218.7988
8132,79,113254.1,11.00449,2,5487.786212
8133,71,29226.84,7.627174,1,4652.792551
8134,30,26412.67,11.05068,1,4819.60719
8135,25,61257.0,10.85703,1,6386.654255
8136,31,44622.42,8.627751,1,5677.324438
8137,43,65548.03,10.05475,2,5999.863942
8138,30,117867.2,12.96924,0,6233.66124
8139,36,23994.35,11.73898,1,4839.958124
8140,39,23441.22,9.44465,0,5917.686828
8141,32,61649.66,11.75848,1,5934.44869
8142,65,11404.4,8.264893,0,5761.002305
8143,70,25213.39,10.63561,1,6236.771039
8144,40,25977.73,9.523458,1,4890.236009
8145,27,43778.76,7.779153,0,4826.3573
8146,86,6550.77,12.37071,0,6307.09359
8147,45,51257.19,7.21347,0,3783.214553
8148,89,68319.38,4.399685,2,5695.706857
8149,75,1785.94,15.1958,0,6316.470196
8150,31,30153.27,11.59084,0,5408.322311
8151,35,15393.51,11.82966,3,5273.813487
8152,87,28749.22,13.88509,1,3832.898347
8153,86,35557.53,12.25736,1,5816.619375
8154,69,21963.27,5.218632,1,6294.452513
8155,89,22049.22,8.332089,1,6013.828131
8156,21,31881.36,9.900113,1,6012.6506
8157,56,126024.3,14.11463,2,5894.676109
8158,65,31896.6,9.627499,0,6265.224971
8159,22,10588.62,10.43871,4,6178.148263
8160,32,6636.93,7.513758,4,5118.061873
8161,74,14396.37,10.78419,2,5616.608151
8162,73,45926.27,6.594636,1,5671.017164
8163,86,55361.14,7.110611,0,5440.228336
8164,55,73186.39,7.861612,1,6491.987412
8165,72,51574.81,11.20429,3,6608.57453
8166,53,33653.85,15.68123,1,4832.149028
8167,51,9255.14,6.751561,1,4325.145663
8168,78,12430.83,10.20077,0,6304.333517
8169,53,31757.09,10.46515,1,4968.873698
8170,39,18234.2,6.499849,0,6014.886274
8171,86,85549.31,7.009923,3,4123.921101
8172,71,92095.69,5.822048,0,5480.386537
8173,58,126805.9,10.36212,0,5052.181985
8174,34,46502.45,8.786155,2,6534.959838
8175,48,36405.73,7.223478,1,4022.432118
8176,64,16652.32,4.541255,0,4094.782683
8177,27,29935.05,9.663191,2,5443.98404
8178,30,71002.71,9.994273,0,6105.282771
8179,84,146536.7,10.1879,3,5981.217808
8180,70,78356.31,3.338743,0,5588.56191
8181,74,12001.77,10.32568,0,6518.264091
8182,76,61256.1,10.13592,3,4869.168543
8183,85,22211.67,9.321006,4,5760.636041
8184,49,25777.72,12.38301,0,6711.013649
8185,52,25046.32,10.95526,3,5817.251946
8186,75,19565.53,9.06452,0,4717.831195
8187,88,1469.25,6.91129,2,4046.188443
8188,62,32735.23,11.70344,1,4329.842926
8189,68,29434.53,7.330071,1,5842.282612
8190,65,29315.85,7.238963,0,6139.355865
8191,84,36752.22,2.637703,3,4771.553025
8192,55,9183.89,7.74027,0,6457.28774
8193,80,11602.24,8.634479,0,5099.928127
8194,36,24779.5,0.09974694,1,6236.657026
8195,47,11185.44,12.78383,0,5899.695132
8196,33,12908.92,9.530065,1,5696.204344
8197,24,26774.77,8.727337,0,5727.737286
8198,34,38674.95,8.523796,1,5645.734587
8199,25,60460.44,9.764736,1,4993.106421
8200,59,68057.33,7.711873,2,4369.813214
8201,35,27361.32,10.27532,1,4904.294892
8202,34,64687.11,8.01575,1,4445.497919
8203,36,12197.3,12.03825,1,5561.200177
8204,53,26921.3,9.831078,2,5553.582983
8205,54,53517.26,5.083439,0,5642.295973
8206,32,20550.44,15.16928,1,6397.46237
8207,88,56876.26,10.58255,1,3503.174329
8208,43,64936.87,10.79421,0,5509.83864
8209,66,19106.09,12.22463,1,4138.249014
8210,30,51568.29,7.473136,1,5144.475146
8211,65,52729.62,11.38611,1,5489.928745
8212,63,18438.94,10.60642,3,5195.25021
8213,28,31547.84,8.546718,1,5899.437256
8214,69,37021.79,9.233657,1,6176.145515
8215,69,95360.44,14.90809,0,5842.03594
8216,67,18269.73,12.14372,0,3757.452448
8217,48,23778.28,8.330085,0,6856.666585
8218,85,5425.34,8.827268,0,5342.130474
8219,72,19903.1,12.18916,3,6066.50191
8220,52,22058.82,8.81118,1,5489.502601
8221,75,4640.91,8.177195,4,5588.672503
8222,18,20164.01,8.878152,0,5068.172778
8223,21,33488.35,12.12987,2,5851.168448
8224,84,25750.6,11.72749,0,4431.737277
8225,78,33298.78,6.721308,1,6360.531849
8226,37,21599.58,12.85761,1,3874.362144
8227,20,20843.03,7.246368,2,4871.832686
8228,26,63352.12,14.98482,0,6039.331412
8229,52,31234.72,10.93917,0,5456.006313
8230,71,69232.25,3.624683,0,5471.244549
8231,49,71166.06,14.93768,2,5293.295324
8232,76,19546.62,9.545938,2,4047.773653
8233,67,24367.72,11.56322,1,4847.193795
8234,56,43492.61,12.53408,1,5582.846082
8235,51,111442.1,10.02345,0,4233.171811
8236,72,53458.43,15.80514,0,6727.30047
8237,66,16769.53,18.45023,0,4382.473953
8238,43,12944.52,12.32015,0,6208.310064
8239,24,18336.35,9.438457,2,5117.897337
8240,46,23456.98,7.778344,2,4466.695172
8241,45,20316.98,8.020199,2,4824.342843
8242,71,68803.52,10.77725,1,4899.24202
8243,51,43850.44,14.02417,1,6462.269067
8244,45,12616.3,10.20316,0,6621.872123
8245,71,43468.48,7.563689,0,4718.201931
8246,87,20782.03,6.252582,0,6036.455962
8247,58,18436.32,8.282234,0,3903.920552
8248,53,44554.14,7.891108,1,5780.016925
8249,60,42104.22,11.67546,2,6004.729268
8250,38,26353.03,6.445166,0,5503.629445
8251,76,35415.95,12.36724,3,6099.562776
8252,48,18498.45,7.815757,2,4807.120751
8253,45,43096.85,8.01759,0,5581.366717
8254,68,146590.9,12.78761,1,5540.602926
8255,23,12881.49,10.51765,1,5659.896946
8256,80,12473.92,11.79419,1,4569.936966
8257,44,14876.79,6.593658,0,5774.455432
8258,19,5156.97,11.64392,2,5974.298824
8259,47,4986.92,7.853321,2,4534.558824
8260,63,35901.58,6.406512,2,5571.995482
8261,30,38373.52,7.763471,0,5758.657128
8262,71,92399.2,11.28086,0,5116.164536
8263,46,9310.14,6.927298,0,5766.345962
8264,70,45249.29,9.988954,1,5683.580246
8265,24,39594.01,3.39885,2,4940.002327
8266,25,48702.23,12.47071,1,5629.15203
8267,62,20921.95,8.623899,0,5179.277309
8268,30,52758.91,11.46155,1,6037.093005
8269,67,17899.79,8.565618,0,4571.4966
8270,73,45512.2,11.54034,0,5362.598684
8271,66,72870.66,13.83085,3,6525.625338
8272,74,19659.9,6.115623,0,4907.861735
8273,65,18833.25,9.430403,1,4979.327874
8274,54,80751.69,5.663817,0,4887.181609
8275,34,47088.97,10.3909,1,6783.004249
8276,87,38131.01,6.185475,1,3354.624637
8277,37,63467.94,8.366414,0,6872.209499
8278,24,59226.92,7.048179,0,5634.80523
8279,41,15651.78,10.09753,0,6015.97413
8280,88,87907.66,12.10813,0,6208.609729
8281,30,51460.33,9.604057,0,5409.035513
8282,64,10471.59,9.379331,0,4849.21743
8283,66,43588.1,8.486165,1,5626.157729
8284,55,12702.36,10.71778,2,4871.680899
8285,76,25350.75,8.130367,0,6225.526096
8286,29,6988.17,12.73528,1,6087.732666
8287,41,23120.09,12.98993,0,6273.914368
8288,26,10064.84,4.484085,1,5880.090684
8289,76,29993.81,6.909162,2,5811.727081
8290,32,19594.02,7.552433,2,5445.458747
8291,61,43750.46,9.644709,1,4486.299295
8292,19,63977.13,6.008081,0,6160.553033
8293,39,48908.22,9.624033,3,5916.705233
8294,41,13549.81,8.477589,2,5517.899709
8295,26,31716.91,4.068396,0,5514.354742
8296,47,13978.55,8.952255,1,5731.337685
8297,44,51669.46,11.7614,0,5549.111256
8298,55,23095.6,11.84008,4,5786.391502
8299,19,12378.01,14.8515,1,5347.491386
8300,19,70962.7,12.1247,0,6562.450391
8301,29,26661.36,8.58683,1,6327.647329
8302,48,26480.5,10.85729,0,6259.287322
8303,25,41467.56,7.40371,1,6135.261321
8304,74,23519.01,8.838694,0,4356.229848
8305,88,82535.24,8.10792,0,6261.739568
8306,37,25050.64,7.940397,0,5646.563818
8307,84,42034.08,9.158931,0,4724.945111
8308,53,17413.73,13.05714,1,6365.24676
8309,45,63708.34,7.71243,1,5712.721051
8310,31,23191.81,9.894645,0,4839.25878
8311,36,19364.23,7.500922,0,5966.47536
8312,73,9950.46,9.093379,1,4809.347606
8313,65,52360.6,6.583501,1,5348.891613
8314,85,65012.85,7.761601,2,5209.217209
8315,60,105005.6,7.612941,0,5493.632538
8316,71,10922.91,13.32505,1,4971.679712
8317,89,54859.16,10.1755,1,4222.497317
8318,62,9230.18,13.00811,3,3756.642239
8319,65,37004.73,8.816743,0,5767.740142
8320,37,23239.84,13.23123,1,6037.103766
8321,55,14106.94,11.7697,1,4267.521539
8322,60,29753.9,13.19849,0,6008.726494
8323,76,9802.05,12.76536,2,3938.300864
8324,35,45166.7,8.637922,0,5593.020458
8325,72,14761.9,9.540415,2,6037.450539
8326,79,113593.3,7.172198,2,4378.519675
8327,73,20618.01,10.08633,1,5042.032681
8328,54,52756.23,9.722124,1,5085.534857
8329,82,89484.89,12.74981,2,4445.615287
8330,43,6825.46,12.84155,1,5122.454947
8331,71,29732.11,6.519561,1,5804.942334
8332,74,23283.85,5.819784,1,4596.408358
8333,78,83983.27,5.982841,0,3784.965371
8334,27,4498.71,17.46416,2,6050.815837
8335,78,51371.19,12.88716,2,4430.367889
8336,18,16151.73,7.692979,1,6227.256543
8337,18,30686.01,7.070032,2,6108.607607
8338,52,20240.87,8.732089,0,5739.899898
8339,35,3157.81,15.27827,3,5807.53439
8340,38,62064.97,15.18246,1,6273.353878
8341,37,47777.77,14.62375,0,3610.264679
8342,89,28658.87,13.26656,4,6033.581345
8343,51,30913.36,13.2899,3,5765.178653
8344,84,54091.65,8.2556,3,5107.688262
8345,49,11267.89,6.764861,1,5832.660558
8346,85,22535.7,10.03575,1,6225.546359
8347,37,30049.79,7.775248,2,3905.467558
8348,60,13547.69,11.58313,0,3878.814514
8349,73,46826.7,7.802713,4,5446.877589
8350,43,21569.82,7.599065,0,3788.13967
8351,24,113912.9,11.89461,0,6233.347563
8352,29,35989.93,9.230836,2,4636.42318
8353,25,23449.18,9.889813,1,4896.176201
8354,57,33692.36,10.58605,1,6766.152872
8355,79,74519.58,15.41723,1,4505.604532
8356,62,25647.81,9.021887,0,5277.732479
8357,32,44165.04,10.47355,2,4557.472307
8358,24,37694.14,8.645692,0,5311.713263
8359,57,21253.32,4.612988,0,5229.143504
8360,75,49737.57,12.54984,0,4946.54616
8361,23,70354.12,8.775775,0,4945.724284
8362,71,48628.18,9.836612,1,4032.926983
8363,68,33056.02,10.5873,1,6076.692844
8364,20,20215.1,7.570833,2,5644.627475
8365,47,35305.34,8.135591,2,6000.121571
8366,54,78242.35,7.296658,2,3871.367991
8367,35,37955.41,4.545091,2,4951.560917
8368,56,7203.02,10.96178,2,5014.025544
8369,79,22243.66,13.3254,4,4263.127961
8370,78,52286.02,13.08501,1,5943.037284
8371,65,20138.55,7.645854,1,5754.451842
8372,47,28226.03,7.071665,2,4923.409973
8373,61,12170.42,8.968022,1,3893.3098
8374,30,20769.65,8.318438,3,5781.09568
8375,46,17847.64,12.49717,1,6106.543065
8376,40,27211.31,11.67884,1,4443.924934
8377,57,79248.45,11.64092,2,4886.937383
8378,41,11388.33,10.08809,2,3938.094495
8379,34,103098.0,13.63887,3,5092.941424
8380,83,43672.55,12.54155,0,6193.095055
8381,67,24088.27,9.411341,0,6024.530188
8382,53,10475.58,5.327354,5,5994.956113
8383,72,32596.51,4.332488,1,5929.34648
8384,43,12824.19,10.21764,0,4429.501145
8385,74,18785.9,10.74516,2,4873.126502
8386,78,25684.14,8.563528,1,5407.054485
8387,24,64277.43,8.619676,0,5156.063895
8388,75,85614.86,8.434635,2,5706.02232
8389,35,17300.45,6.275178,2,4726.723807
8390,80,25324.77,9.380632,1,6375.589567
8391,74,70618.67,12.09357,1,6426.704792
8392,33,22295.17,12.83245,0,4149.794964
8393,67,32672.77,6.307844,1,5999.083618
8394,39,119599.4,4.876124,2,3747.78242
8395,32,52543.98,5.086843,2,5777.144351
8396,43,34471.13,10.01693,0,6692.362545
8397,25,39654.43,14.48531,1,6023.971515
8398,89,24220.94,11.50669,0,5540.302436
8399,65,52905.61,5.818841,0,5773.964084
8400,76,47254.65,8.342814,1,5205.709911
8401,58,24040.95,12.12826,0,6111.281156
8402,72,72654.19,11.40682,3,3798.956979
8403,28,58391.65,10.14164,3,6296.620487
8404,52,10892.54,9.29496,0,4235.170641
8405,89,22554.89,2.269867,1,4431.684055
8406,57,57497.76,9.154572,0,3668.332806
8407,38,57108.11,11.07482,0,5015.195312
8408,30,2468.7,9.485819,2,5732.340761
8409,22,17563.31,11.36276,0,4043.335333
8410,27,74305.5,6.975482,0,4856.923385
8411,36,31962.04,11.60075,2,5510.855205
8412,85,146600.8,15.991,1,5738.897418
8413,84,9275.55,9.32007,1,4059.807666
8414,31,19683.44,10.31058,3,5123.028136
8415,82,18679.11,6.584119,0,5514.499448
8416,87,5043.14,9.256176,2,5567.462774
8417,75,17740.18,18.1762,0,5277.177679
8418,70,46656.47,14.89582,1,6602.811435
8419,19,13240.53,6.921566,0,4798.898882
8420,77,42679.8,6.950896,0,4972.337033
8421,80,14009.63,10.37611,0,5725.421883
8422,70,52171.43,11.06332,1,4644.934479
8423,33,32076.79,8.016783,1,5666.607489
8424,54,27479.16,8.238358,0,6238.373858
8425,23,37542.28,10.67482,2,5129.540139
8426,58,5026.38,12.23929,0,4409.527019
8427,41,23024.38,11.86028,0,6849.08497
8428,55,93186.26,8.332958,2,4185.014737
8429,59,61395.66,11.51296,1,6273.278412
8430,80,53563.03,12.29361,1,5836.607029
8431,84,27123.66,12.32696,1,5986.22023
8432,60,17595.42,8.974128,0,5902.115401
8433,24,6695.49,10.96135,1,5350.10612
8434,61,34411.1,12.81844,2,5598.578895
8435,68,25568.0,11.3868,1,5961.810975
8436,49,73309.86,10.56199,2,5697.928731
8437,71,25190.07,16.01645,1,5396.238934
8438,32,22117.1,6.468919,3,4390.887942
8439,58,24526.83,8.112139,1,5912.297497
8440,35,52337.71,14.25864,0,5602.325929
8441,31,80309.69,12.1242,0,5598.395048
8442,43,89970.37,11.44246,1,4732.920025
8443,19,36574.47,9.897425,1,5045.584915
8444,53,31894.71,8.29404,1,5827.639737
8445,41,27472.28,6.391658,0,5714.326706
8446,50,39651.69,11.87438,2,5739.420369
8447,77,4489.66,11.84221,1,5121.506186
8448,56,42789.24,8.91884,2,6916.339606
8449,55,23279.78,10.37357,0,4168.120303
8450,27,29353.41,7.662668,1,6438.459484
8451,68,35741.44,7.626861,0,5397.392962
8452,61,32502.96,10.03188,1,6205.418228
8453,37,26887.33,11.00147,0,6347.9348
8454,23,53640.47,10.44139,2,5487.953653
8455,33,94258.71,13.33174,2,6579.180799
8456,88,30836.33,7.908562,2,5884.793295
8457,74,164529.0,13.85993,2,5837.201318
8458,25,43088.83,10.699,1,5322.61702
8459,68,14038.55,15.92998,0,4320.023398
8460,83,13285.84,10.42544,0,6083.905265
8461,62,6759.91,15.28653,2,6125.329205
8462,20,40074.01,16.68122,1,6617.854017
8463,23,6820.51,10.93998,2,6048.807482
8464,76,114044.9,12.40842,0,5938.504348
8465,55,22716.52,12.66535,0,6127.777658
8466,58,52797.42,17.67735,0,6310.736148
8467,84,17260.93,10.47784,0,3296.618156
8468,77,62292.07,3.406276,2,5861.982807
8469,56,6435.12,8.799224,0,6171.479592
8470,22,100257.6,13.51521,1,5434.193829
8471,63,23355.34,14.05088,0,4932.430411
8472,36,52413.54,7.344589,0,6519.120707
8473,61,27720.47,11.63665,1,5026.753166
8474,76,43216.69,2.61208,1,5351.472842
8475,85,24029.52,4.48479,0,6491.869404
8476,33,60815.04,7.707569,0,4727.495412
8477,49,8692.66,10.75517,3,5849.950819
8478,61,29727.21,8.575295,0,5394.817414
8479,72,27058.36,7.88648,3,6840.191109
8480,53,49125.36,16.4764,2,5218.124457
8481,85,65640.28,13.78754,0,6206.567047
8482,77,33567.58,7.83842,0,4984.621447
8483,53,20832.66,5.828119,0,3715.869075
8484,71,20631.55,6.397555,1,5398.88963
8485,88,55933.65,12.44411,2,5803.869496
8486,42,32929.09,11.08114,0,4478.070702
8487,44,16465.85,6.665835,2,4732.155898
8488,25,22821.11,15.25427,0,5351.73548
8489,53,35950.39,8.081922,1,5648.297688
8490,43,107341.5,2.106053,0,5299.289196
8491,51,10770.7,9.606947,0,5450.903985
8492,28,25747.86,11.9755,0,6458.177025
8493,53,4978.33,10.5758,1,5779.47654
8494,84,30407.3,12.51342,0,4471.648469
8495,75,99132.61,9.073224,0,6087.218845
8496,89,5435.86,8.358239,0,6163.633177
8497,37,20406.36,8.849924,0,4608.506607
8498,61,108956.8,7.357459,1,4472.040669
8499,35,67999.95,13.47448,0,4810.280705
8500,34,17175.88,9.008521,0,4347.709252
8501,88,27192.54,14.00066,1,4738.397058
8502,82,54381.23,9.37573,0,5048.660319
8503,64,57498.9,5.604732,2,5234.71552
8504,52,15358.09,10.74978,1,4462.198964
8505,69,58722.42,9.914814,0,5002.761216
8506,20,28990.97,14.05835,0,5877.566424
8507,86,66115.1,10.24939,1,6366.330959
8508,68,51061.01,1.45088,1,5426.206923
8509,67,46704.87,10.56609,1,6230.665916
8510,22,115758.0,9.168674,0,5016.831193
8511,76,36398.01,8.191336,2,5774.340454
8512,37,47833.67,10.15639,1,6261.418751
8513,35,5644.85,11.88471,1,3926.009965
8514,46,12619.97,3.957036,0,4439.411899
8515,85,8667.17,10.18947,1,6020.902258
8516,20,48552.54,9.012997,1,6265.689465
8517,23,55153.17,9.091744,2,6181.750229
8518,78,43174.81,8.256297,1,5767.046848
8519,37,14976.23,12.37749,0,5770.590829
8520,50,7369.88,9.298875,0,5086.304493
8521,54,10992.89,11.18575,0,6175.765224
8522,50,31421.54,10.19811,0,6293.093113
8523,37,76587.52,14.20099,0,4779.956484
8524,49,47836.42,8.873568,0,5277.646823
8525,37,112961.8,9.570437,0,5694.262968
8526,20,112839.8,14.05877,3,6101.712749
8527,24,24879.0,8.232258,1,5815.707647
8528,75,37720.52,8.982395,2,4835.295615
8529,68,32738.97,15.24321,0,5765.925076
8530,74,99699.68,11.36648,2,5738.328374
8531,47,26920.29,10.25356,1,5794.589213
8532,29,105294.0,8.069085,1,6066.547252
8533,62,17495.04,11.71658,1,5104.889837
8534,52,60011.51,13.59404,1,5820.087969
8535,89,29453.49,3.605531,1,6277.222751
8536,80,13973.69,13.085,1,6420.370535
8537,75,27106.57,10.34783,1,5092.536093
8538,67,37390.82,9.457734,1,6217.645459
8539,25,68500.11,19.65711,0,5659.896824
8540,54,38962.14,16.62973,1,6376.192688
8541,45,30450.75,6.31343,1,6034.619881
8542,63,63719.51,10.98742,0,4563.265438
8543,65,16949.89,9.411526,1,6360.392801
8544,80,91629.36,6.008386,1,5545.726878
8545,33,51477.31,9.312883,0,5447.179024
8546,77,24934.12,7.006661,2,6100.344382
8547,79,17965.81,11.77757,0,6069.414411
8548,53,28702.52,10.3045,0,6387.155472
8549,44,4954.67,7.581553,1,6084.157683
8550,77,20312.0,8.286499,0,4224.557626
8551,43,26492.19,9.643831,4,6530.78052
8552,82,47909.78,9.60347,1,4212.149496
8553,41,23995.11,15.17134,0,6467.932969
8554,64,97871.03,5.089983,1,5649.203405
8555,33,65978.69,10.30083,2,6200.072737
8556,19,73093.52,5.606608,1,5964.070556
8557,75,6736.05,3.752717,1,5406.926303
8558,78,26865.42,16.54026,0,4342.047465
8559,63,21303.64,7.192287,0,5771.07207
8560,87,37885.62,9.17978,1,5934.141788
8561,72,83201.51,7.617914,0,5141.883254
8562,70,24188.41,9.341105,3,5334.884836
8563,61,36205.76,8.396047,2,4787.709945
8564,56,35791.81,4.53814,2,5663.049118
8565,67,28757.7,15.1263,0,5591.052659
8566,89,4263.18,10.19738,0,5161.466055
8567,81,20178.71,6.551707,3,4504.376908
8568,84,15721.08,6.214598,1,4458.846728
8569,77,67619.72,7.505205,0,5814.585969
8570,20,34759.58,6.229531,2,3810.881389
8571,28,19948.12,5.529764,2,3095.105954
8572,28,18305.22,9.316164,3,5823.6249
8573,39,19542.22,12.02259,0,4170.086495
8574,64,7569.75,8.8901,0,5227.515273
8575,25,47027.73,10.92999,1,6309.319991
8576,48,71899.67,11.8857,2,3741.804448
8577,80,48733.51,9.354732,0,5964.374183
8578,33,10199.44,10.81518,1,5880.876863
8579,66,36559.57,8.268789,2,5101.031717
8580,25,31545.14,14.43295,1,5712.520809
8581,70,3971.37,9.070611,0,5244.15561
8582,33,45795.23,5.834138,0,5889.077769
8583,31,20213.18,12.46116,2,5581.345203
8584,66,33674.02,12.18144,2,4833.292191
8585,49,18852.52,11.36428,0,4798.910859
8586,79,28297.97,11.8337,1,5878.968323
8587,77,58131.94,8.813439,0,6230.543177
8588,23,41709.72,15.03023,1,6555.679518
8589,63,36727.38,13.26881,0,4354.210928
8590,86,36079.26,7.026948,0,4114.665387
8591,89,40217.33,11.64938,0,5873.629847
8592,58,81455.87,9.46119,0,6771.922364
8593,40,8855.67,10.52187,2,5429.870356
8594,62,12705.84,14.64928,2,6130.335448
8595,38,13846.51,16.6785,2,5975.229801
8596,88,66525.58,8.693473,2,5305.10923
8597,87,14008.49,9.365159,3,5319.79287
8598,53,57408.39,8.277741,1,5019.79687
8599,78,60311.48,7.405174,2,5614.068087
8600,45,27165.73,10.67876,1,6683.352536
8601,58,28333.29,9.315925,2,5155.773559
8602,83,116972.1,12.90663,0,4014.850907
8603,38,32595.47,12.06092,0,6445.40917
8604,40,82843.95,8.732297,1,5885.871902
8605,49,9317.9,6.661702,1,5900.606745
8606,44,59338.59,13.17979,1,4393.579424
8607,84,73613.88,6.797028,0,6066.79912
8608,88,15854.29,7.64925,0,5654.807301
8609,61,64949.07,11.90673,1,5977.627047
8610,59,34326.31,11.16606,1,5413.975477
8611,66,35478.83,9.216302,0,5990.24437
