,Age,Income,Gender,Outage_sec_perweek,Contacts,Yearly_equip_failure,TechSupport,Bandwidth_GB_Year
8323,76,9802.05,2,12.76536,2,2,1,3938.300864
8324,35,45166.7,1,8.637922,0,1,1,5593.020458
8325,72,14761.9,1,9.540415,2,2,1,6037.450539
8326,79,113593.3,2,7.172198,2,0,1,4378.519675
8327,73,20618.01,1,10.08633,1,0,1,5042.032681
8328,54,52756.23,1,9.722124,1,1,1,5085.534857
8329,82,89484.89,3,12.74981,2,0,1,4445.615287
8330,43,6825.46,1,12.84155,1,0,1,5122.454947
8331,71,29732.11,1,6.519561,1,0,0,5804.942334
8332,74,23283.85,2,5.819784,1,0,0,4596.408358
8333,78,83983.27,1,5.982841,0,1,0,3784.965371
8334,27,4498.71,1,17.46416,2,0,0,6050.815837
8335,78,51371.19,1,12.88716,2,1,1,4430.367889
8336,18,16151.73,1,7.692979,1,1,1,6227.256543
8337,18,30686.01,2,7.070032,2,0,1,6108.607607
8338,52,20240.87,2,8.732089,0,0,1,5739.899898
8339,35,3157.81,1,15.27827,3,2,0,5807.53439
8340,38,62064.97,1,15.18246,1,0,0,6273.353878
8341,37,47777.77,1,14.62375,0,0,0,3610.264679
8342,89,28658.87,2,13.26656,4,1,1,6033.581345
8343,51,30913.36,2,13.2899,3,1,0,5765.178653
8344,84,54091.65,2,8.2556,3,2,1,5107.688262
8345,49,11267.89,1,6.764861,1,2,1,5832.660558
8346,85,22535.7,1,10.03575,1,0,1,6225.546359
8347,37,30049.79,1,7.775248,2,1,1,3905.467558
8348,60,13547.69,3,11.58313,0,0,0,3878.814514
8349,73,46826.7,2,7.802713,4,0,0,5446.877589
8350,43,21569.82,2,7.599065,0,0,0,3788.13967
8351,24,113912.9,2,11.89461,0,0,0,6233.347563
8352,29,35989.93,1,9.230836,2,0,1,4636.42318
8353,25,23449.18,2,9.889813,1,1,1,4896.176201
8354,57,33692.36,1,10.58605,1,1,0,6766.152872
8355,79,74519.58,1,15.41723,1,0,1,4505.604532
8356,62,25647.81,1,9.021887,0,0,1,5277.732479
8357,32,44165.04,2,10.47355,2,0,0,4557.472307
8358,24,37694.14,1,8.645692,0,1,0,5311.713263
8359,57,21253.32,2,4.612988,0,0,1,5229.143504
8360,75,49737.57,1,12.54984,0,0,1,4946.54616
8361,23,70354.12,1,8.775775,0,0,1,4945.724284
8362,71,48628.18,1,9.836612,1,0,1,4032.926983
8363,68,33056.02,1,10.5873,1,0,1,6076.692844
8364,20,20215.1,2,7.570833,2,0,0,5644.627475
8365,47,35305.34,2,8.135591,2,0,1,6000.121571
8366,54,78242.35,2,7.296658,2,0,0,3871.367991
8367,35,37955.41,2,4.545091,2,1,0,4951.560917
8368,56,7203.02,2,10.96178,2,0,1,5014.025544
8369,79,22243.66,1,13.3254,4,0,0,4263.127961
8370,78,52286.02,1,13.08501,1,0,1,5943.037284
8371,65,20138.55,2,7.645854,1,1,1,5754.451842
8372,47,28226.03,1,7.071665,2,0,1,4923.409973
8373,61,12170.42,1,8.968022,1,0,0,3893.3098
8374,30,20769.65,2,8.318438,3,0,0,5781.09568
8375,46,17847.64,2,12.49717,1,2,1,6106.543065
8376,40,27211.31,2,11.67884,1,0,1,4443.924934
8377,57,79248.45,2,11.64092,2,0,1,4886.937383
8378,41,11388.33,2,10.08809,2,1,1,3938.094495
8379,34,103098.0,1,13.63887,3,0,1,5092.941424
8380,83,43672.55,1,12.54155,0,2,1,6193.095055
8381,67,24088.27,1,9.411341,0,0,0,6024.530188
8382,53,10475.58,3,5.327354,5,1,1,5994.956113
8383,72,32596.51,2,4.332488,1,0,1,5929.34648
8384,43,12824.19,1,10.21764,0,0,1,4429.501145
8385,74,18785.9,2,10.74516,2,1,0,4873.126502
8386,78,25684.14,1,8.563528,1,0,1,5407.054485
8387,24,64277.43,1,8.619676,0,0,1,5156.063895
8388,75,85614.86,1,8.434635,2,1,1,5706.02232
8389,35,17300.45,3,6.275178,2,0,1,4726.723807
8390,80,25324.77,2,9.380632,1,0,0,6375.589567
8391,74,70618.67,2,12.09357,1,0,1,6426.704792
8392,33,22295.17,2,12.83245,0,0,1,4149.794964
8393,67,32672.77,2,6.307844,1,0,1,5999.083618
8394,39,119599.4,2,4.876124,2,0,1,3747.78242
8395,32,52543.98,2,5.086843,2,0,0,5777.144351
8396,43,34471.13,2,10.01693,0,0,0,6692.362545
8397,25,39654.43,1,14.48531,1,1,1,6023.971515
8398,89,24220.94,1,11.50669,0,0,1,5540.302436
8399,65,52905.61,2,5.818841,0,1,1,5773.964084
8400,76,47254.65,1,8.342814,1,0,1,5205.709911
8401,58,24040.95,2,12.12826,0,0,1,6111.281156
8402,72,72654.19,1,11.40682,3,0,1,3798.956979
8403,28,58391.65,1,10.14164,3,0,1,6296.620487
8404,52,10892.54,1,9.29496,0,1,1,4235.170641
8405,89,22554.89,2,2.269867,1,0,0,4431.684055
8406,57,57497.76,1,9.154572,0,0,1,3668.332806
8407,38,57108.11,2,11.07482,0,1,0,5015.195312
8408,30,2468.7,2,9.485819,2,0,1,5732.340761
8409,22,17563.31,2,11.36276,0,0,0,4043.335333
8410,27,74305.5,2,6.975482,0,0,1,4856.923385
8411,36,31962.04,2,11.60075,2,1,0,5510.855205
8412,85,146600.8,1,15.991,1,1,1,5738.897418
8413,84,9275.55,2,9.32007,1,2,0,4059.807666
8414,31,19683.44,2,10.31058,3,0,1,5123.028136
8415,82,18679.11,2,6.584119,0,0,0,5514.499448
8416,87,5043.14,2,9.256176,2,0,0,5567.462774
8417,75,17740.18,2,18.1762,0,0,1,5277.177679
8418,70,46656.47,2,14.89582,1,0,1,6602.811435
8419,19,13240.53,2,6.921566,0,0,1,4798.898882
8420,77,42679.8,1,6.950896,0,0,1,4972.337033
8421,80,14009.63,1,10.37611,0,0,1,5725.421883
8422,70,52171.43,1,11.06332,1,0,0,4644.934479
8423,33,32076.79,2,8.016783,1,0,0,5666.607489
8424,54,27479.16,2,8.238358,0,1,1,6238.373858
8425,23,37542.28,1,10.67482,2,0,1,5129.540139
8426,58,5026.38,2,12.23929,0,1,0,4409.527019
8427,41,23024.38,1,11.86028,0,0,1,6849.08497
8428,55,93186.26,1,8.332958,2,1,1,4185.014737
8429,59,61395.66,1,11.51296,1,0,1,6273.278412
8430,80,53563.03,1,12.29361,1,0,1,5836.607029
8431,84,27123.66,1,12.32696,1,0,0,5986.22023
8432,60,17595.42,2,8.974128,0,0,1,5902.115401
8433,24,6695.49,1,10.96135,1,0,0,5350.10612
8434,61,34411.1,1,12.81844,2,1,1,5598.578895
8435,68,25568.0,2,11.3868,1,0,1,5961.810975
8436,49,73309.86,2,10.56199,2,0,0,5697.928731
8437,71,25190.07,2,16.01645,1,2,1,5396.238934
8438,32,22117.1,2,6.468919,3,0,1,4390.887942
8439,58,24526.83,1,8.112139,1,0,1,5912.297497
8440,35,52337.71,1,14.25864,0,0,1,5602.325929
8441,31,80309.69,1,12.1242,0,1,1,5598.395048
8442,43,89970.37,1,11.44246,1,1,1,4732.920025
8443,19,36574.47,2,9.897425,1,0,0,5045.584915
8444,53,31894.71,2,8.29404,1,1,0,5827.639737
8445,41,27472.28,1,6.391658,0,0,0,5714.326706
8446,50,39651.69,1,11.87438,2,0,1,5739.420369
8447,77,4489.66,2,11.84221,1,0,1,5121.506186
8448,56,42789.24,1,8.91884,2,1,1,6916.339606
8449,55,23279.78,1,10.37357,0,1,0,4168.120303
8450,27,29353.41,2,7.662668,1,0,1,6438.459484
8451,68,35741.44,2,7.626861,0,0,1,5397.392962
8452,61,32502.96,1,10.03188,1,2,1,6205.418228
8453,37,26887.33,2,11.00147,0,0,0,6347.9348
8454,23,53640.47,1,10.44139,2,0,1,5487.953653
8455,33,94258.71,2,13.33174,2,0,0,6579.180799
8456,88,30836.33,2,7.908562,2,1,0,5884.793295
8457,74,164529.0,2,13.85993,2,0,1,5837.201318
8458,25,43088.83,1,10.699,1,1,1,5322.61702
8459,68,14038.55,1,15.92998,0,0,1,4320.023398
8460,83,13285.84,1,10.42544,0,0,1,6083.905265
8461,62,6759.91,1,15.28653,2,1,1,6125.329205
8462,20,40074.01,2,16.68122,1,0,0,6617.854017
8463,23,6820.51,1,10.93998,2,1,1,6048.807482
8464,76,114044.9,1,12.40842,0,0,0,5938.504348
8465,55,22716.52,1,12.66535,0,1,0,6127.777658
8466,58,52797.42,2,17.67735,0,0,0,6310.736148
8467,84,17260.93,1,10.47784,0,1,1,3296.618156
8468,77,62292.07,2,3.406276,2,0,0,5861.982807
8469,56,6435.12,2,8.799224,0,1,1,6171.479592
8470,22,100257.6,2,13.51521,1,0,1,5434.193829
8471,63,23355.34,2,14.05088,0,0,1,4932.430411
8472,36,52413.54,2,7.344589,0,0,1,6519.120707
8473,61,27720.47,2,11.63665,1,0,1,5026.753166
8474,76,43216.69,2,2.61208,1,0,0,5351.472842
8475,85,24029.52,2,4.48479,0,0,0,6491.869404
8476,33,60815.04,1,7.707569,0,0,0,4727.495412
8477,49,8692.66,1,10.75517,3,0,1,5849.950819
8478,61,29727.21,2,8.575295,0,0,1,5394.817414
8479,72,27058.36,1,7.88648,3,0,1,6840.191109
8480,53,49125.36,2,16.4764,2,1,0,5218.124457
8481,85,65640.28,2,13.78754,0,0,1,6206.567047
8482,77,33567.58,2,7.83842,0,0,1,4984.621447
8483,53,20832.66,1,5.828119,0,2,1,3715.869075
8484,71,20631.55,2,6.397555,1,0,1,5398.88963
8485,88,55933.65,1,12.44411,2,0,1,5803.869496
8486,42,32929.09,1,11.08114,0,1,1,4478.070702
8487,44,16465.85,1,6.665835,2,0,0,4732.155898
8488,25,22821.11,2,15.25427,0,1,0,5351.73548
8489,53,35950.39,2,8.081922,1,0,1,5648.297688
8490,43,107341.5,1,2.106053,0,0,1,5299.289196
8491,51,10770.7,1,9.606947,0,3,1,5450.903985
8492,28,25747.86,2,11.9755,0,0,1,6458.177025
8493,53,4978.33,2,10.5758,1,0,1,5779.47654
8494,84,30407.3,1,12.51342,0,0,0,4471.648469
8495,75,99132.61,1,9.073224,0,0,1,6087.218845
8496,89,5435.86,1,8.358239,0,0,1,6163.633177
8497,37,20406.36,1,8.849924,0,0,0,4608.506607
8498,61,108956.8,1,7.357459,1,1,1,4472.040669
8499,35,67999.95,2,13.47448,0,0,0,4810.280705
8500,34,17175.88,2,9.008521,0,2,1,4347.709252
8501,88,27192.54,2,14.00066,1,0,1,4738.397058
8502,82,54381.23,2,9.37573,0,0,0,5048.660319
8503,64,57498.9,2,5.604732,2,1,1,5234.71552
8504,52,15358.09,2,10.74978,1,2,1,4462.198964
8505,69,58722.42,2,9.914814,0,1,1,5002.761216
8506,20,28990.97,1,14.05835,0,0,0,5877.566424
8507,86,66115.1,1,10.24939,1,0,1,6366.330959
8508,68,51061.01,1,1.45088,1,0,0,5426.206923
8509,67,46704.87,1,10.56609,1,1,1,6230.665916
8510,22,115758.0,2,9.168674,0,0,1,5016.831193
8511,76,36398.01,2,8.191336,2,0,0,5774.340454
8512,37,47833.67,2,10.15639,1,0,1,6261.418751
8513,35,5644.85,1,11.88471,1,0,1,3926.009965
8514,46,12619.97,2,3.957036,0,0,0,4439.411899
8515,85,8667.17,1,10.18947,1,0,1,6020.902258
8516,20,48552.54,2,9.012997,1,0,0,6265.689465
8517,23,55153.17,2,9.091744,2,0,1,6181.750229
8518,78,43174.81,2,8.256297,1,0,1,5767.046848
8519,37,14976.23,1,12.37749,0,0,1,5770.590829
8520,50,7369.88,1,9.298875,0,0,0,5086.304493
8521,54,10992.89,2,11.18575,0,0,0,6175.765224
8522,50,31421.54,2,10.19811,0,0,0,6293.093113
8523,37,76587.52,2,14.20099,0,1,1,4779.956484
8524,49,47836.42,2,8.873568,0,0,1,5277.646823
8525,37,112961.8,2,9.570437,0,1,1,5694.262968
8526,20,112839.8,2,14.05877,3,0,0,6101.712749
8527,24,24879.0,2,8.232258,1,0,0,5815.707647
8528,75,37720.52,1,8.982395,2,0,1,4835.295615
8529,68,32738.97,1,15.24321,0,0,1,5765.925076
8530,74,99699.68,3,11.36648,2,0,1,5738.328374
8531,47,26920.29,1,10.25356,1,1,0,5794.589213
8532,29,105294.0,1,8.069085,1,1,1,6066.547252
8533,62,17495.04,2,11.71658,1,1,1,5104.889837
8534,52,60011.51,3,13.59404,1,0,1,5820.087969
8535,89,29453.49,1,3.605531,1,1,0,6277.222751
8536,80,13973.69,2,13.085,1,1,0,6420.370535
8537,75,27106.57,1,10.34783,1,0,1,5092.536093
8538,67,37390.82,1,9.457734,1,0,0,6217.645459
8539,25,68500.11,1,19.65711,0,0,0,5659.896824
8540,54,38962.14,2,16.62973,1,0,0,6376.192688
8541,45,30450.75,2,6.31343,1,0,1,6034.619881
8542,63,63719.51,2,10.98742,0,0,1,4563.265438
8543,65,16949.89,1,9.411526,1,0,1,6360.392801
8544,80,91629.36,2,6.008386,1,0,1,5545.726878
8545,33,51477.31,2,9.312883,0,1,0,5447.179024
8546,77,24934.12,2,7.006661,2,1,1,6100.344382
8547,79,17965.81,2,11.77757,0,0,1,6069.414411
8548,53,28702.52,2,10.3045,0,0,0,6387.155472
8549,44,4954.67,1,7.581553,1,2,0,6084.157683
8550,77,20312.0,1,8.286499,0,0,1,4224.557626
8551,43,26492.19,2,9.643831,4,0,1,6530.78052
8552,82,47909.78,2,9.60347,1,0,1,4212.149496
8553,41,23995.11,2,15.17134,0,0,1,6467.932969
8554,64,97871.03,1,5.089983,1,0,1,5649.203405
8555,33,65978.69,2,10.30083,2,0,1,6200.072737
8556,19,73093.52,2,5.606608,1,0,1,5964.070556
8557,75,6736.05,1,3.752717,1,1,1,5406.926303
8558,78,26865.42,1,16.54026,0,0,1,4342.047465
8559,63,21303.64,2,7.192287,0,0,1,5771.07207
8560,87,37885.62,1,9.17978,1,0,1,5934.141788
8561,72,83201.51,1,7.617914,0,2,0,5141.883254
8562,70,24188.41,2,9.341105,3,0,1,5334.884836
8563,61,36205.76,2,8.396047,2,0,1,4787.709945
8564,56,35791.81,1,4.53814,2,1,0,5663.049118
8565,67,28757.7,1,15.1263,0,0,1,5591.052659
8566,89,4263.18,2,10.19738,0,0,0,5161.466055
8567,81,20178.71,2,6.551707,3,0,0,4504.376908
8568,84,15721.08,1,6.214598,1,1,0,4458.846728
8569,77,67619.72,1,7.505205,0,0,0,5814.585969
8570,20,34759.58,1,6.229531,2,0,0,3810.881389
8571,28,19948.12,1,5.529764,2,0,1,3095.105954
8572,28,18305.22,1,9.316164,3,0,1,5823.6249
8573,39,19542.22,1,12.02259,0,2,0,4170.086495
8574,64,7569.75,2,8.8901,0,1,0,5227.515273
8575,25,47027.73,1,10.92999,1,1,0,6309.319991
8576,48,71899.67,1,11.8857,2,1,0,3741.804448
8577,80,48733.51,1,9.354732,0,1,0,5964.374183
8578,33,10199.44,2,10.81518,1,0,1,5880.876863
8579,66,36559.57,1,8.268789,2,0,1,5101.031717
8580,25,31545.14,1,14.43295,1,0,1,5712.520809
8581,70,3971.37,2,9.070611,0,0,0,5244.15561
8582,33,45795.23,1,5.834138,0,0,1,5889.077769
8583,31,20213.18,2,12.46116,2,1,1,5581.345203
8584,66,33674.02,1,12.18144,2,1,1,4833.292191
8585,49,18852.52,2,11.36428,0,1,0,4798.910859
8586,79,28297.97,1,11.8337,1,0,0,5878.968323
8587,77,58131.94,1,8.813439,0,0,1,6230.543177
8588,23,41709.72,2,15.03023,1,0,1,6555.679518
8589,63,36727.38,1,13.26881,0,0,1,4354.210928
8590,86,36079.26,1,7.026948,0,1,1,4114.665387
8591,89,40217.33,1,11.64938,0,0,1,5873.629847
8592,58,81455.87,1,9.46119,0,1,1,6771.922364
8593,40,8855.67,2,10.52187,2,0,1,5429.870356
8594,62,12705.84,1,14.64928,2,0,1,6130.335448
8595,38,13846.51,1,16.6785,2,0,1,5975.229801
8596,88,66525.58,2,8.693473,2,0,0,5305.10923
8597,87,14008.49,2,9.365159,3,0,1,5319.79287
8598,53,57408.39,1,8.277741,1,0,1,5019.79687
8599,78,60311.48,1,7.405174,2,0,1,5614.068087
8600,45,27165.73,1,10.67876,1,1,1,6683.352536
8601,58,28333.29,1,9.315925,2,0,1,5155.773559
8602,83,116972.1,2,12.90663,0,0,0,4014.850907
8603,38,32595.47,2,12.06092,0,0,1,6445.40917
8604,40,82843.95,2,8.732297,1,0,1,5885.871902
8605,49,9317.9,1,6.661702,1,2,0,5900.606745
8606,44,59338.59,1,13.17979,1,0,1,4393.579424
8607,84,73613.88,1,6.797028,0,0,0,6066.79912
8608,88,15854.29,1,7.64925,0,0,0,5654.807301
8609,61,64949.07,1,11.90673,1,0,1,5977.627047
8610,59,34326.31,2,11.16606,1,0,0,5413.975477
8611,66,35478.83,2,9.216302,0,0,1,5990.24437
8612,18,75193.8,2,10.13223,2,0,1,5842.329497
8613,82,124590.0,2,11.63685,1,2,1,4539.697433
8614,85,51630.71,2,4.452995,2,1,0,4048.983361
8615,18,33975.64,1,7.381781,0,0,1,5748.819173
8616,82,24689.6,2,4.445847,0,0,1,5720.467652
8617,21,37709.27,1,13.64684,0,0,0,5648.31533
8618,41,86921.8,1,11.99123,0,0,1,4447.513551
8619,81,46561.38,1,8.703489,0,0,0,5932.432985
8620,25,17781.91,2,12.07096,0,1,0,5973.523544
8621,33,48357.93,1,12.56239,1,0,1,5671.161211
8622,48,37056.67,2,9.945029,1,0,0,5643.207448
8623,39,22977.79,1,8.36964,0,1,0,5422.029613
8624,78,128842.9,1,9.442846,2,1,0,5546.415428
8625,28,16997.45,2,8.543635,0,0,1,5298.247055
8626,35,88831.62,2,6.634736,2,1,1,5386.675909
8627,57,7163.05,2,11.89701,1,1,1,6182.792584
8628,63,57437.15,2,9.354817,0,1,1,5260.956377
8629,47,26722.64,2,14.34836,2,0,1,5593.200037
8630,62,35795.48,2,9.414574,0,0,1,6135.9085
8631,57,58809.85,2,6.975702,0,2,1,5569.125917
8632,40,23806.77,1,10.78835,1,0,0,4286.838179
8633,69,69369.55,1,8.272683,3,1,1,5777.625223
8634,44,43141.58,1,10.52838,1,0,1,6127.202373
8635,31,4145.29,2,11.43356,0,0,0,5312.34805
8636,22,51024.09,1,9.781356,0,1,1,5200.58921
8637,71,30935.61,2,5.034833,0,0,1,6129.316509
8638,80,58528.77,2,9.656326,1,1,1,4088.428701
8639,22,10589.06,2,15.35408,0,1,0,5608.519136
8640,42,18732.06,2,7.139813,1,0,1,6835.30081
8641,76,34685.97,1,10.26191,1,0,0,4159.078651
8642,42,47735.26,2,12.50762,0,1,1,5417.413606
8643,38,30216.55,1,19.01629,1,1,0,4953.439647
8644,62,10759.62,1,13.18526,0,1,1,4054.139668
8645,41,54540.21,1,13.98197,0,0,1,5340.455949
8646,77,25293.87,1,8.545651,1,0,1,4023.11996
8647,61,82302.01,1,12.03334,0,0,1,4276.019791
8648,87,73803.96,2,13.25889,1,0,1,6207.390421
8649,54,22730.72,2,7.737478,0,1,1,5291.533225
8650,31,68058.4,1,9.652243,2,1,1,5385.294842
8651,20,14817.47,2,7.549896,2,0,0,6547.536791
8652,69,2680.5,2,12.16638,1,0,0,6337.761157
8653,67,43140.04,2,3.593769,0,1,0,6026.66605
8654,26,73725.59,1,14.16588,3,0,1,4967.376182
8655,76,27144.01,1,10.38318,1,0,1,4324.605332
8656,40,93242.18,1,13.11179,0,0,0,6092.611808
8657,86,34962.75,2,13.14495,0,0,0,6678.820787
8658,45,62420.93,1,6.095828,3,1,0,6686.415286
8659,37,75451.72,1,10.56544,0,0,0,5652.464417
8660,77,25259.64,1,11.90975,3,0,0,4844.197414
8661,68,38284.67,2,12.54574,0,0,1,4271.125651
8662,26,61210.24,2,12.68725,3,0,1,4129.318617
8663,75,61350.75,1,5.20269,1,0,1,5630.09035
8664,64,56884.01,1,14.96457,2,0,1,6806.914428
8665,87,52838.06,1,12.66209,1,0,1,4491.178233
8666,67,24407.64,2,13.39011,0,0,1,6018.467281
8667,24,44054.39,2,9.416793,0,0,1,6130.458297
8668,59,58054.58,1,6.479447,2,0,1,6260.19195
8669,20,50637.64,1,10.97487,0,0,0,6916.234923
8670,80,121986.8,2,11.16863,2,0,0,4715.545669
8671,67,84647.54,2,11.43078,0,1,1,6258.956902
8672,54,69911.65,2,13.30886,0,0,1,6509.69336
8673,40,36844.26,2,12.87336,0,0,1,3850.583581
8674,77,25875.88,2,11.12514,2,0,1,5130.234856
8675,80,90621.46,1,11.88565,0,0,1,5181.079994
8676,30,26826.69,1,10.92878,1,1,1,4563.3631
8677,35,10149.33,1,14.07829,0,0,0,4620.120318
8678,80,11920.23,2,13.57544,0,1,0,4300.053916
8679,88,27208.28,1,12.59401,1,0,1,5495.763652
8680,64,51338.06,2,9.305287,0,0,1,6699.368513
8681,64,17702.11,1,11.26079,2,0,0,5233.297186
8682,33,43343.9,2,10.82867,2,1,0,4744.535154
8683,32,38645.12,2,10.77891,1,1,0,5753.259075
8684,81,49975.22,1,11.38322,1,0,0,6821.289567
8685,49,75040.63,2,12.08421,3,0,1,6139.348089
8686,73,44282.56,2,8.803547,0,0,0,5338.376401
8687,44,18033.08,2,6.863699,1,0,0,4553.52168
8688,79,55474.57,1,10.58398,2,0,0,5766.226735
8689,42,28147.43,1,13.1858,0,0,1,5918.076763
8690,30,37631.87,1,9.014063,1,0,1,6256.189224
8691,24,30834.89,1,13.85041,1,0,1,6531.657744
8692,57,14549.37,2,13.63409,0,0,1,4745.40142
8693,22,82749.1,2,15.50911,0,0,1,6166.262519
8694,43,9043.82,2,11.48014,0,0,0,5722.756561
8695,58,36569.31,1,9.20179,1,0,1,4401.494135
8696,68,23962.0,2,10.60652,1,1,1,5662.202015
8697,74,7729.12,1,4.868635,2,1,0,4626.563441
8698,87,55132.91,2,9.570081,0,0,0,6244.295389
8699,57,33550.48,2,12.25941,0,1,1,3281.794165
8700,34,10655.22,2,8.70545,1,0,1,6342.815783
8701,35,16214.75,1,13.69583,1,1,1,6083.031895
8702,48,37064.13,1,12.90071,3,0,0,4524.487668
8703,53,16959.6,1,11.24519,2,1,1,5797.577084
8704,42,53102.99,1,14.43743,1,1,1,5980.394774
8705,18,22871.51,2,15.76081,0,0,1,4791.676231
8706,45,8934.54,2,9.528981,0,1,1,5127.332044
8707,24,22328.75,2,7.513493,0,1,0,5759.875218
8708,68,46018.62,2,12.46238,2,0,0,6568.314412
8709,79,6063.08,2,6.783657,0,0,1,5866.269219
8710,20,4824.09,2,3.049819,1,2,0,4321.775833
8711,21,8716.7,2,9.498593,3,0,0,4917.704271
8712,76,57316.09,1,17.2406,0,0,0,6410.875978
8713,81,65542.94,2,10.28049,1,1,1,5104.379413
8714,62,47589.97,2,11.02103,2,0,1,6944.850526
8715,47,18435.57,2,14.21641,0,1,1,6553.155711
8716,60,20746.61,1,5.790787,2,0,1,3990.635991
8717,25,38884.17,1,9.733195,0,1,0,4791.332346
8718,78,62884.22,2,11.41985,1,0,1,5748.631133
8719,35,23178.69,2,13.62563,0,0,1,4471.005057
8720,58,46509.62,2,13.21498,0,1,1,5510.771354
8721,25,49597.04,1,7.223746,0,2,0,5917.079917
8722,29,29321.25,2,6.961508,2,1,1,5143.298984
8723,66,5523.47,1,8.695731,1,1,0,5792.097707
8724,53,41900.38,1,10.72665,1,0,1,5499.615826
8725,33,41617.07,2,13.46933,1,0,0,4893.437646
8726,34,25206.38,1,7.205236,2,0,1,6608.716989
8727,28,36474.65,2,9.177935,0,1,1,5930.301451
8728,25,13487.36,1,12.5131,0,0,0,5600.149879
8729,55,23171.12,1,12.27023,0,0,1,6273.577349
8730,88,46348.16,1,9.153981,2,0,1,6469.578976
8731,79,38395.52,2,7.593547,0,0,0,6877.221038
8732,24,65486.61,1,13.56479,2,1,1,5939.670076
8733,18,29267.03,2,11.83986,0,1,0,5474.791065
8734,34,38594.57,2,11.81333,1,1,0,5403.227013
8735,31,69199.04,3,8.647466,0,1,0,6103.615106
8736,72,24592.08,1,9.83918,1,1,1,6028.793302
8737,56,8483.28,2,10.17608,0,0,1,5401.717861
8738,87,21020.26,2,12.42426,0,0,1,5932.680002
8739,70,49830.03,2,8.244838,1,1,0,6315.89486
8740,80,9743.36,1,9.573925,1,0,1,4446.381359
8741,62,39116.35,2,7.085401,1,1,0,5898.163738
8742,18,23908.68,2,14.86709,2,0,1,5422.994493
8743,79,74269.41,1,12.06821,1,0,0,4528.256454
8744,42,143641.2,2,5.990015,2,0,0,6104.448181
8745,41,40818.88,2,7.846047,1,1,0,4662.416793
8746,28,43464.06,1,7.721397,1,0,0,5158.501952
8747,36,35713.37,2,13.80786,3,0,0,5533.878378
8748,31,50967.01,2,5.43532,0,0,0,5688.321792
8749,81,87775.72,2,14.18172,2,0,1,5716.118122
8750,65,42200.42,1,15.52293,4,2,1,4002.030513
8751,64,8517.87,2,7.843571,1,1,1,5772.05845
8752,42,17271.98,2,14.32421,0,0,0,4571.667787
8753,83,55223.1,2,11.31332,1,1,1,6325.364407
8754,43,37327.76,2,11.42906,1,1,0,4737.057384
8755,45,26449.68,2,9.343467,2,2,0,6368.713686
8756,35,14865.17,1,7.932636,1,1,1,6037.703682
8757,40,35016.3,2,13.10714,0,0,1,5743.678257
8758,42,83829.32,2,8.890323,0,0,1,6001.002897
8759,65,53684.77,1,14.39644,1,0,0,6317.450344
8760,86,9539.84,1,3.62071,0,1,0,3570.28345
8761,56,51834.27,1,8.372112,1,0,1,3971.648787
8762,48,24548.06,2,7.382379,0,0,1,5577.591754
8763,45,35021.59,2,8.217405,3,1,1,3735.933485
8764,44,12558.05,2,9.257433,0,1,1,4783.40882
8765,27,41466.61,2,7.542706,1,2,0,6167.49975
8766,49,12835.28,1,5.646097,1,0,1,4103.113939
8767,68,30006.94,1,7.929892,0,1,1,6309.777908
8768,44,37078.58,2,12.77867,1,1,1,5467.127682
8769,78,17583.94,1,14.38703,2,2,0,6195.809016
8770,39,51228.78,1,7.954615,0,0,1,5667.006419
8771,60,41164.66,1,8.392515,1,0,1,6959.755373
8772,87,81130.95,2,10.76023,0,1,1,3623.079115
8773,42,26005.03,1,13.80292,2,0,1,4355.520561
8774,33,33971.73,2,2.833788,0,0,1,6089.067076
8775,63,28857.38,2,3.94786,1,0,0,3838.72543
8776,72,71822.03,2,10.14717,1,0,0,6123.146207
8777,39,18813.32,1,9.754194,1,1,1,6018.341413
8778,81,15426.3,1,9.718559,2,0,1,5869.863059
8779,51,29567.14,1,9.93934,2,0,0,5534.707356
8780,39,19869.24,1,13.34793,2,0,0,5385.46775
8781,55,18001.12,2,13.0464,2,1,1,5760.474223
8782,49,7742.36,2,8.372268,4,0,0,5278.98567
8783,18,28768.29,1,9.075447,0,1,1,3515.623391
8784,88,11311.31,1,5.218697,0,0,1,5802.742727
8785,22,13102.29,1,4.812688,1,1,1,4429.96209
8786,51,28125.21,2,9.534548,2,2,1,4493.014399
8787,34,10889.01,1,11.07583,0,1,1,5360.147757
8788,51,97230.0,1,12.89208,0,0,0,5095.801843
8789,51,102431.3,1,7.348999,2,0,0,4702.945848
8790,72,9841.71,1,13.09495,1,1,0,5048.669549
8791,79,33129.89,1,8.893585,0,0,1,5964.710238
8792,80,11491.42,2,10.49877,0,0,1,6078.515237
8793,24,91326.09,2,12.04636,1,0,1,5640.896253
8794,82,12537.81,1,12.24576,2,1,1,4977.28191
8795,46,29161.56,1,8.373351,1,0,0,6101.208542
8796,71,32720.92,1,8.714228,3,2,1,6228.700498
8797,67,41311.65,2,4.859953,1,0,1,5711.519767
8798,77,17893.93,2,4.248599,0,0,1,5756.842503
8799,49,11575.14,2,13.52153,0,0,0,5783.315378
8800,78,37039.36,2,7.400824,2,0,0,6237.31669
8801,89,46051.44,2,13.84425,0,0,0,6099.425081
8802,26,42539.6,1,12.88571,1,0,0,5765.098354
